poi_id,poi_ind,rec_id,rec_ind
sg:3ec100102a5845c58c3e1531fa083246,1400,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:3f049d9e1d0f4789b993995589e59f5e,1401,sg:e9a5580fe24b4901abae7e34ce71696f,4654
sg:3f0a0d3d172c4c93896c599653beefe0,1402,sg:b79623ec1524450daacdd87dbae5a817,3735
sg:3f2f9f8412294e9489e5b03d1c172ea2,1403,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:3f36e54fd4534d3182f280d175f9366c,1404,sg:3ec100102a5845c58c3e1531fa083246,1400
sg:3f3fd9e7f45b4f7e8c396060a92e7c2e,1405,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:3f4380bab989495093139f9b76a695ba,1406,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:3f6e405399004749b297b452f5be1869,1407,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:3f7079b3843049bdb18b50e9bf754126,1408,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:3f7eae402381479188663c64a1e911a6,1409,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:3f91fea9d3a84a3c9fa3f462e901d8b5,1410,sg:6b47247b796e4bc7b62896ac02503440,2270
sg:3fa8efc206974677a4201624bde5843c,1411,sg:330f1a34608b4ff6bbb5d7278ecf7ca0,1135
sg:3faf6c5073b54efa83cb0cc0e7404c97,1412,sg:6b47247b796e4bc7b62896ac02503440,2270
sg:3fb0d0211599451fad8005791362e4cb,1413,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:3fb386a3107244d8960fd3ed864fbcfa,1414,sg:c7bef03eef1e48b9b2d3b9e1dde654ec,4030
sg:3fb68ac46aeb4f838205e1032213ff4a,1415,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:3feb83c8b45a4d5ca620eb234ba70be4,1416,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:40195d5cd241410a958407c15a7d6a95,1417,sg:4435703ae5b44067ae640db52da3459c,1502
sg:4030aecb3dc14843a6e9e2cc41176753,1418,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:403317d654604e22a64001408976acd1,1419,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:4033b68c51454010a4a9e1ad14cbb1aa,1420,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:4058ad893f004be39ead36565f2f42a2,1421,sg:29e40f5ae7fc4f67b2c271e5439e8649,958
sg:40591064cdb94b5780750be07726ef23,1422,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:406ceca4fe7a4ce3907ad3b258afab67,1423,sg:e9a5580fe24b4901abae7e34ce71696f,4654
sg:408eab8f44f346b8a3341ed65c4b6643,1424,sg:408eab8f44f346b8a3341ed65c4b6643,1424
sg:40a57dc61dc44b72a28cc6cac6b50f79,1425,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:40ce4bb294d346feb59523be36dfffe1,1426,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:40e6527ffedb4f4f98907f9062dc2ecb,1427,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:40e7b16e6aeb431da382339b9742637d,1428,sg:f131fa73b3414f7dad65b75ce9da8d20,4775
sg:40f3e0868a04463293536e04667ac0dc,1429,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:40fdd3f5d0e449b4bd712f12aa427747,1430,sg:330f1a34608b4ff6bbb5d7278ecf7ca0,1135
sg:4102666fed2a4c46a5b0a70bf993b665,1431,sg:99b1d84b10234658bc168f15761e2e45,3143
sg:4107bf13384c4791bad259c40792ff86,1432,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:410e2613fefb483aa0ab4149b73beb18,1433,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:4125dde0cdda4e808fd39c7df8685bfd,1434,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:412e65a75d1845cf80a41a315f633b3b,1435,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:4138386657564ae6a142af7f69cfd309,1436,sg:6a3301bb7184469a9cfc2febb0942f73,2253
sg:4147f2df9ba34d64831ea3002e127b48,1437,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:4167dbb4e0694c21ab38cde3b78df3e1,1438,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:416a5f462d8449b39975258ba58a3294,1439,sg:c32073b1bd7a4d66898fab9ea06eee11,3945
sg:416c1b6b77354b95b6daf4c4210629a7,1440,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:4175f50fe403405d95bde4e7cdb90017,1441,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:4188b2199f3a4e9eb9370f22c3bda20a,1442,sg:debedb9ec72e436d8365997c58058290,4449
sg:41a38e081862435dbae31a97af2941e7,1443,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:41a886176f3440e5bd55ae7151c1aa6d,1444,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:41b4e5778f7a495b89dd1d92eb6a198a,1445,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:41ba42c00e98453dbcabc960f2c20f08,1446,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:41bf7abe86244d359b579510f4456603,1447,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:41bf9c36f82046588e5df62dba3fd654,1448,sg:b4f37ff52383469fa93e601dbed53788,3691
sg:41c50edc1f974d74ad60023235531afc,1449,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:41df9608c60946188c5c4bb5de5d7775,1450,sg:b79623ec1524450daacdd87dbae5a817,3735
sg:41e8240e6833413ab6d0e45e7bc864f3,1451,sg:4435703ae5b44067ae640db52da3459c,1502
sg:41f614d6404046df98263256a13fb962,1452,sg:4435703ae5b44067ae640db52da3459c,1502
sg:41f615b710e1468680fad1ac6cd11deb,1453,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:423774c0fd3d4a88afd5fcfef7434afc,1454,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:424f08a5b3ce4b378f9c93819169a9d8,1455,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:4251705036db42f288dbd45ca5e98337,1456,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:42533b187b45401681fe30ec7e536cc5,1457,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:425f709e35e94605b1c7567abdc8676f,1458,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:4267eb31a20640ac8f6d40a0d66d5198,1459,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:42682163e6c4436586e0823ae1b362d4,1460,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:426d7cc35fa24d83bc7438c28ef8217a,1461,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:42749534f053442da0cb92f94ce34940,1462,sg:63e7da40aba34b238263071871a79842,2132
sg:4277b216ef1f4adfb23048efb4a735a9,1463,sg:0e9b2d1e86954736b4ba4d7886eb65e6,334
sg:4279d176cf434a398bcc5dd499f30d94,1464,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:427f5542526e4175a2cecaec7611e1b0,1465,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:4292eeeef7d34bffb9849c0739539c90,1466,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:42a98087c3b24a8eac4535044334eff2,1467,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:42b5333e5eaf48d1a7ddfc310b2f73c9,1468,sg:6a3301bb7184469a9cfc2febb0942f73,2253
sg:42b8873d59de45c4a16341fe4b9f0cb4,1469,sg:ce790f1f054f40a89ddd9effc89530fc,4143
sg:42c2824c66124cb98eb16f67709a63bf,1470,sg:42c2824c66124cb98eb16f67709a63bf,1470
sg:42c60d6fe076412fbaea047b8c99d03f,1471,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:42ce870f00364313b0444bee231ad0e4,1472,sg:c64d5f13b27b49f290880a9be8562599,4005
sg:42e1a3a9c67a4eccbce8c5692b0ab542,1473,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:42e263d7bc5e4640ba52f77d2b176f33,1474,sg:4435703ae5b44067ae640db52da3459c,1502
sg:42eaa2f3ebe945beb378eaf00a9a4f57,1475,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:43042b2404bc416bb838860ab1faed10,1476,sg:4435703ae5b44067ae640db52da3459c,1502
sg:43077554afc7495b802927e3f714862b,1477,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:43077751201d4512b17ea4f5a91cf843,1478,sg:e6c1409135e6454bb7c6fe4ea0378bb7,4599
sg:4307fe45ea6544da97b419c16cdf7905,1479,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:430ecc6d5944482f9c358a5fee577fc4,1480,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:43168c28697e4153add4eba1eb2d12d9,1481,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:4329f881ace84ffcb9a1c078ffaa0ab0,1482,sg:44e60949d2534e8d96cb43328d0a4364,1518
sg:4342c2c01ab3428fa8a7368aa636187c,1483,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:43445649506f42ec8514cff1d259b8b2,1484,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:436a8f8c15214e2c895964dcaf8c1cd6,1485,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:43743e59fc2f42a692ae3c3d35c490bd,1486,sg:4435703ae5b44067ae640db52da3459c,1502
sg:437f0493442e43e69c4abb3ab028f9c9,1487,sg:c64d5f13b27b49f290880a9be8562599,4005
sg:43827ef229544d899a3ad3f5cd2be8db,1488,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:43857b3be8a844459772f731aea0d1f5,1489,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:43a41cdf9fac4a0f9a9f0dedd516f2a7,1490,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:43bd6f31a786459490dc5247a3b9a085,1491,sg:8e8c2edce25e43d4b8b795bd435bad19,2927
sg:43d1e729bc084b5b92ac3278e8922960,1492,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:43df8a0c8a3849629e1f918717e85cdd,1493,sg:43df8a0c8a3849629e1f918717e85cdd,1493
sg:43f4a68f828543759c60218e0e7e24f4,1494,sg:4435703ae5b44067ae640db52da3459c,1502
sg:44029daedc3442fe9bb8b14bca0b1b6d,1495,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:44074184da9f4feda8eeb4b5050c88ae,1496,sg:08157837a9064a4aa1af9a2cc65683da,183
sg:441a13b3cbc14385b63e750824e78133,1497,sg:fe1c96d4fcb4416f908b38c8470d958f,5041
sg:441b4e93500042d2b0e8605a81d78024,1498,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:44271f306b984e3f9ee5afe61cdcf986,1499,sg:4435703ae5b44067ae640db52da3459c,1502
sg:442f4a730e3c4a2a81a8d0cf22c243de,1500,sg:4c6abf769ec5438d9f528947216a2139,1652
sg:442fb32c91f847ad9319d8dcea7ba2a8,1501,sg:f131fa73b3414f7dad65b75ce9da8d20,4775
sg:4435703ae5b44067ae640db52da3459c,1502,sg:4435703ae5b44067ae640db52da3459c,1502
sg:443976317da846e2909804510fc65e4b,1503,sg:4435703ae5b44067ae640db52da3459c,1502
sg:444e2f7a4d224b5494135616adc14123,1504,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:444ee403cfb44c85b697607761887355,1505,sg:0e9b2d1e86954736b4ba4d7886eb65e6,334
sg:444fa8f33e434d56a58f53a3bb73258f,1506,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:445b84bbafb7443796cdf1fe79b45368,1507,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:445ed7bf65674f1b9112310e7ea6fe31,1508,sg:4435703ae5b44067ae640db52da3459c,1502
sg:4472fb72144f4da4b7985dce3c028ffa,1509,sg:ad9d19a0903f4d30a6f9c42de5d91c2a,3544
sg:4480aee0dd7c436d80c445641769c5fc,1510,sg:2e4e532c9084486aa86f2d18a659ceda,1045
sg:4495f61a3826492bada2c5b9b1a45075,1511,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:4498333b30be48d9847df7343f4dc599,1512,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:44abf71bc47e4b1a83dc8e272007b186,1513,sg:cbe3d8d7135a48ba94353562013bb9af,4095
sg:44bbb940f04f496db57e876106d937a8,1514,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:44c3c89a289d4c1090ee6bdc1302cfac,1515,sg:4435703ae5b44067ae640db52da3459c,1502
sg:44c82137cfcb4711a33db446cb01ebac,1516,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:44e4b02e81a34af1bc60f4f44606e0a2,1517,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:44e60949d2534e8d96cb43328d0a4364,1518,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:45060fd5949a4cdf88f9328bab3d0ab8,1519,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:45107aaf158f4d4eac544dcdd428f5c7,1520,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:45160e4640174809a56b2f9fec3fffd1,1521,sg:a325b0249d4947fba9102a6ecddb63a4,3341
sg:451fcd6a703e442bb8b877a0a4252e94,1522,sg:2c122036e91d45ad83511fa47ed45e2b,1007
sg:4526b8548cf44898a11a61d3a3f68f6a,1523,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:452f4916550f4c65bc9a95d12671895f,1524,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:45425bb29b5a46c5b4d2f1fd2e2445e2,1525,sg:3ec100102a5845c58c3e1531fa083246,1400
sg:4549bf7d7a204e8f9419e517a76df96f,1526,sg:0e9b2d1e86954736b4ba4d7886eb65e6,334
sg:454a8ff911384d8184de8b0acad2c239,1527,sg:4435703ae5b44067ae640db52da3459c,1502
sg:454eb3d105aa40bcbd5360ead3a3ea25,1528,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:455dd84a70594dea92568280a4c635aa,1529,sg:4435703ae5b44067ae640db52da3459c,1502
sg:45a1368d19e046f7a8777957808e37e9,1530,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:45a4f8e099c448beae2a580f9a4580a3,1531,sg:99b1d84b10234658bc168f15761e2e45,3143
sg:45ca10af158d4e5f9f6722aa8a542865,1532,sg:3ec100102a5845c58c3e1531fa083246,1400
sg:45d3c2894a604cd49c0f7dde4f1b9dfc,1533,sg:45d3c2894a604cd49c0f7dde4f1b9dfc,1533
sg:45d9696231064372913a4860f3fc6ca2,1534,sg:4435703ae5b44067ae640db52da3459c,1502
sg:45fc44cd6f834229b432572efb8304cc,1535,sg:0e9b2d1e86954736b4ba4d7886eb65e6,334
sg:460e25b5264a4805bc2131ede1c5bcd4,1536,sg:43df8a0c8a3849629e1f918717e85cdd,1493
sg:46194d44b6cd4e4cafa39ad5b0c82e2f,1537,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:462343771fe247a6a6ab90a465dfb8e3,1538,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:462abe42e021497592f6ebae75881914,1539,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:46345d7102e344248084e635553198e7,1540,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:466a6490a7b14f569b4cbd89d1d925c4,1541,sg:cbe3d8d7135a48ba94353562013bb9af,4095
sg:4679b506580e4b3cbee71e8337958acd,1542,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:46800968d5cf41c7a2922a5f96fe5bf0,1543,sg:e85fb2accf6f435eac38ded16bc41bbf,4628
sg:468e723a182047c18c9e18f6d45c3401,1544,sg:ab48b4066d7f4ece82cc5d26a8ce2df7,3491
sg:46a52ffd042c4c2883f71112d5e772a9,1545,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:46b29e7e0452484f88ce9714f1dd4c33,1546,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:46c891be5f72453c8ae5828b9498fc1f,1547,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:46cdee0cd22c4206b30eea0711baea71,1548,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:46ed2e0b6e7b42a987f95e23a1d4fabf,1549,sg:47cac40c03c74909b55d8253744d835c,1571
sg:46f00332b46f4f94b6b9a765310568ec,1550,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:46f8089ef79d4b79b97c73dc23feb9dc,1551,sg:4435703ae5b44067ae640db52da3459c,1502
sg:46fdd0274691453e8392561e04a43b2f,1552,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:471bd98a798f418fb4c712420fac1a67,1553,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:4749cf13939048f28eb96350fc6ec4cd,1554,sg:39537bf7f7ce4013908b3ff5f9505fb1,1281
sg:474e9cd78c55444d99ff9383ea9ff497,1555,sg:58def698215440f9a97bfed11ef76d7b,1903
sg:4754a9597a9c4de883d587a866474ac2,1556,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:475799b0e3074a568ae963e76d11e6cf,1557,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:476004093006433fb90c289ac74eb2da,1558,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:4767bb7cf4bc467e82ca6a3f4120287a,1559,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:47745ed13c4f4a92b2ff70d179bc9610,1560,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:477d206e4d4a403c8ead302d0087e45e,1561,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:4785edeeb52848089643dcab8c83730e,1562,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:478adf561282482b8b4465637bf41833,1563,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:47969ea71282470fbac32b90cce721ce,1564,sg:e6c1409135e6454bb7c6fe4ea0378bb7,4599
sg:47af2576c47f48e6aeaa157ff6f584ed,1565,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:47c2503e793642e78247bc9adf0b774f,1566,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:47c56c16902b4f389fed14e50e626616,1567,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:47c5c13dd1be4aaf801acc5ecd090e47,1568,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:47c6b4e37c1f4a10955c59c5b41875af,1569,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:47c7d0de8d7d412cae7561a05dbac7e0,1570,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:47cac40c03c74909b55d8253744d835c,1571,sg:47cac40c03c74909b55d8253744d835c,1571
sg:47cc5da525764471b49abbb3c9ebf00f,1572,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:47ee95cce97b4725a558972c192902d0,1573,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:47fd03e4c4cb4f61b54359b1649a9cee,1574,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:47ffdbe61f444649b92fb3514825b162,1575,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:48060b6323334d89b399c11dfcc44d5f,1576,sg:bc8297957dfe4537b02c61002096e7c9,3827
sg:48066283cb1e419a886f9cf68b9a3c62,1577,sg:4435703ae5b44067ae640db52da3459c,1502
sg:480bcceeaa7043afb87403ff14cd1569,1578,sg:c64d5f13b27b49f290880a9be8562599,4005
sg:4810829ec5b5410892457e836e62849a,1579,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:48130fb0a8c94e2d80667f0cbf4e6688,1580,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:48198236ef624c87b9d8b1bd9ff6fd72,1581,sg:cfaf535a0c314ac4bf1c11407e9f5f9e,4164
sg:482ae9d1ce9c4ccf9aad206e5a216d51,1582,sg:ce790f1f054f40a89ddd9effc89530fc,4143
sg:4838c8e453194940b50515bcd55a7c3a,1583,sg:6b47247b796e4bc7b62896ac02503440,2270
sg:48b6862631f043598d7d3c130c50e06a,1584,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:48cd85d71a5f41fcadff9ef7c8eb70b0,1585,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:48d5e3e1be1e43e88ceb3fd113ff931c,1586,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:48de49628581400cba9847771c46cc0b,1587,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:48e19dccf20f448788f2e27a704b6cc9,1588,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:48e6c5451cce409dba2bdc2100fcba64,1589,sg:4435703ae5b44067ae640db52da3459c,1502
sg:4906dd5f0deb45cdbc04ef54142c09bd,1590,sg:44e60949d2534e8d96cb43328d0a4364,1518
sg:490b939236f24287be86278b31a97031,1591,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:4915e61c52374fa99f736f4c58e006f5,1592,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:493e66336cbf4c30ae0d869d708e143d,1593,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:4964bab4b28d47ccbb22896fece03bea,1594,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:497898983965417aa3dc52deeba041c9,1595,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:497ab86197654c018ccea257338fc87c,1596,sg:63e7da40aba34b238263071871a79842,2132
sg:49813c3f43b5459b8d34a5e99a6a9d35,1597,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:4981e5c166944e16b73bb7d0319ccf79,1598,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:49b2f0d5390b4c4898a0cb831e73ad90,1599,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:49bc8aaab343416cb756d5d9ae140650,1600,sg:37359a9639bf452ab73fb16a1033e933,1232
sg:49ce4f822bfd43b69e4457f7644fab9d,1601,sg:43df8a0c8a3849629e1f918717e85cdd,1493
sg:49e44cfaa4e349d69ea34a76e09ea8c5,1602,sg:f442ca39de4c4a53b708c63974a4a4b9,4834
sg:49e55f0332e04157a9ca5a7e5927b6a4,1603,sg:2fbb9880ca3f409a8a49d70018977af4,1077
sg:4a17bb545ef54f5bb5a708cad7bd1c80,1604,sg:4435703ae5b44067ae640db52da3459c,1502
sg:4a17c192051e4b26af5d217e33afd13f,1605,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:4a1ebc4ff1804531bf07bb3f03e1e8b2,1606,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:4a204fbed95a42f7a9acdcd08c41a944,1607,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:4a33fef624404218add07e7151e14c63,1608,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:4a358f06d7c24c92a5689bd38d0168a7,1609,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:4a3703b0e5944a3d88915b9b6547b6d6,1610,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:4a38604fdb04418a9252f1172613547f,1611,sg:0c90d6d8995142c99a109db0b1973ec2,280
sg:4a3d0bfde78d47b28cf3ee2f10a43e63,1612,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:4a3dc73484ae46dfa9fafda59126e7cd,1613,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:4a4e906108674a2890a5b228f77a750a,1614,sg:024738bfbbf74431b9aaa90324c1653b,46
sg:4a65c37d18e6445f8843e439da5a489f,1615,sg:4435703ae5b44067ae640db52da3459c,1502
sg:4a7126a9f6c1441ab29373b758a13a13,1616,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:4a83953c304c41a3bdbc5c81b5daa820,1617,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:4ac2f3b103024feb8b3cb6d38a30a162,1618,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:4ad3f5fb253342bb90e6a74a0d130678,1619,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:4ad96bbd16684948ae08d0503c643927,1620,sg:b65e25fc66b74e65bec3fc230acbbe55,3709
sg:4aeade1b4da74904a266d5d1940b720b,1621,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:4affc1d8a6a540aebbc697e64a64b94d,1622,sg:4435703ae5b44067ae640db52da3459c,1502
sg:4b056f4ce3d9476fbeac2aa7dc5ca7a6,1623,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:4b0593099e7f4df4a1d41ed1a0074e3f,1624,sg:f8eac82189214f47b182f0ac8370efd2,4939
sg:4b0f43d14ba94e798da39195e9f7b95f,1625,sg:5f3a348dc80a400590a6233f48c19f9b,2037
sg:4b16bfcebaac45c7a694c30f7a8e2482,1626,sg:99b1d84b10234658bc168f15761e2e45,3143
sg:4b23de5f92154a8293c582ce67f18a48,1627,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:4b26406be0644039b64ada8b17217420,1628,sg:7c0e906af1b74907beeceb4bf1290147,2568
sg:4b273a089fc6485bb368aa67bc07ea4c,1629,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:4b32fa24dcce4560929a3fa5bcd02291,1630,sg:27f2186b419948c3bd92c5b910f000e7,930
sg:4b360f65465b4b35ab28406f1268644b,1631,sg:330f1a34608b4ff6bbb5d7278ecf7ca0,1135
sg:4b61a0d6a6cd4f7fa6bfd8e8ae9fe890,1632,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:4b67802d305a43b5aecd3b7a324b38b4,1633,sg:4435703ae5b44067ae640db52da3459c,1502
sg:4b8358a6dfe141458efab229e65040e0,1634,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:4b9e2c37aa0449a998377c01c5ee20a9,1635,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:4ba53f4c798c4d90a40d767907a87164,1636,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:4ba6242976fc4c38908d3b3b34645c9f,1637,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:4bc5ce7fd6134f498d8bf13b1b63e63d,1638,sg:bd54396113ff46ccb17c8c0a0666b7f8,3834
sg:4bdfab9b29524d31aba79efebd9de59f,1639,sg:ee31ae0756bb4363915ef00aca18f362,4727
sg:4be6d3b9d9fd45c6a69443932460ed8b,1640,sg:b598c5c8b96b4dce9f1e2a7c4fedd9b3,3699
sg:4bf15741d1494b5e90b2c87a07e18015,1641,sg:84db696df8b846b09f227d3071d1acab,2733
sg:4bf64521f57b4483a5e9b0b842759671,1642,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
sg:4bf66403a65e40ff9f12149ce6a44405,1643,sg:63e7da40aba34b238263071871a79842,2132
sg:4bf901c3dd9e443397afdf6302c67a99,1644,sg:9c3ee043dfbe4499b8b552beebb9f83d,3190
sg:4c1ff241509b44629217f2a23ee7fb27,1645,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:4c344800a06c475da0473a91d6f8ffd6,1646,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:4c39d3ab52fe472cba0aa487762d6f86,1647,sg:d9ecf68bcaf946e29fd9b620b9806232,4358
sg:4c46c00096b84bb39d6a47af6df3ca31,1648,sg:66c59f90200042199a1b41d379495d12,2195
sg:4c49f3cbed4d4c809939e3dc5a220be1,1649,sg:1e2324ef5d3b460fa52f9e071672b81f,715
sg:4c59f32eaf584bc5a8e4022f478c37fe,1650,sg:c7423c7818a344cfb8bfaaa31f717ec1,4021
